Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,sat,1,0,0,0,0,0.8039,0.0,0.8039,0,0.8039,14.498,15.47,0,0.0,15.47,0,0,0.8452,0.7555,-,[100.   3.  15.   9.   0.   9.   5.   4.   1.   3.  19.  21.  40.],[100.   3.  15.   9.   0.   9.   5.   0.   1.   3.  19.  21.  40.]
2,sat,2,0,0,0,0,0.8627,0.0,0.8627,0,0.8627,2.808,3.33,0,0.0,3.33,0,0,0.8452,0.7603,-,[100.   3.   0.  14.   0.  11.   3.   1.   0.  19.   9.  65.  40.],[100.   3.   0.  14.   0.  11.   3.   0.   0.  19.   9.  65.  40.]
3,sat,3,0,0,0,0,0.7843,0.0,0.7843,0,0.7843,62.221,63.66,0,0.0,63.66,0,0,0.8452,0.7603,-,[79.  6. 15.  4.  0.  3.  4.  4.  0. 17. 19.  1. 40.],[79.  6. 15.  4.  0.  3.  4.  3.  0. 17. 19.  1. 40.]
4,sat,4,0,0,1,1,0.6078,0.0,0.6078,0.0588,0.7255,100.115,103.84,60.366,60.64,164.48,0,0,0.8452,0.7602,-,[21.  1. 13. 10.  1.  9.  5.  4.  0.  5. 18. 32. 13.],[21.  1. 13. 10.  1.  9.  5.  1.  0.  5. 18. 32. 13.]
5,sat,5,0,0,0,0,0.8039,0.0,0.8039,0,0.8039,42.788,44.69,0,0.0,44.69,0,0,0.8452,0.7603,-,[77.  0.  1.  1.  4.  7.  0.  0.  1. 15. 12. 27. 30.],[77.  0.  1.  1.  4.  7.  0.  1.  1. 15. 12. 27. 30.]
6,unsat,5,1,0,0,0,0.8824,0.0,0.8824,0,0.8824,0.591,1.12,0,0.0,1.12,0,0,0.8452,0.7555,-,,
7,sat,6,1,0,0,0,0.8039,0.0,0.8039,0,0.8039,19.532,21.0,0,0.0,21.0,0,0,0.8452,0.7602,-,[41.  0. 10. 10.  0. 13.  0.  0.  0.  9.  9. 41. 10.],[41.  0. 10. 10.  0. 13.  0.  4.  0.  9.  9. 41. 10.]
8,sat,7,1,0,0,0,0.8627,0.0,0.8627,0,0.8627,1.304,1.85,0,0.0,1.85,0,0,0.8452,0.7603,-,[100.   3.   2.  15.   2.  13.   2.   0.   0.  14.  18.  21.  30.],[100.   3.   2.  15.   2.  13.   2.   1.   0.  14.  18.  21.  30.]
9,sat,8,1,0,0,0,0.7255,0.0,0.7255,0,0.7255,53.289,54.79,0,0.0,54.79,0,0,0.8452,0.7603,-,[30.  0. 11. 10.  6. 13.  5.  4.  1. 11.  8. 31. 10.],[30.  0. 11. 10.  6. 13.  5.  0.  1. 11.  8. 31. 10.]
10,sat,9,1,0,0,0,0.8431,0.0,0.8431,0,0.8431,4.38,5.36,0,0.0,5.36,0,0,0.8452,0.7603,-,[50.  0.  1.  1.  0. 10.  5.  4.  0. 19.  4. 73. 40.],[50.  0.  1.  1.  0. 10.  5.  0.  0. 19.  4. 73. 40.]
11,sat,10,1,0,0,0,0.8039,0.0,0.8039,0,0.8039,13.078,14.55,0,0.0,14.55,0,0,0.8452,0.7555,-,[86.  5.  9. 16.  0.  1.  3.  0.  0.  7. 19. 42. 40.],[86.  5.  9. 16.  0.  1.  3.  4.  0.  7. 19. 42. 40.]
12,unknown,10,1,1,1,0,0.6078,0.0,0.6078,0.0784,0.7255,100.167,103.04,100.142,100.41,203.46,0,0,0.8452,0.7603,-,,
13,sat,11,1,1,0,0,0.7255,0.0,0.7255,0,0.7255,33.762,36.15,0,0.0,36.15,0,0,0.8452,0.7602,-,[14.  0.  0. 16.  0. 12.  5.  2.  1.  7.  9. 51. 40.],[14.  0.  0. 16.  0. 12.  5.  1.  1.  7.  9. 51. 40.]
14,unknown,11,1,2,1,0,0.7255,0.0,0.7255,0.0,0.7647,100.023,101.1,100.15,100.38,201.48,0,0,0.8452,0.7603,-,,
15,sat,12,1,2,0,0,0.8431,0.0,0.8431,0,0.8431,18.101,19.08,0,0.0,19.08,0,0,0.8452,0.7603,-,[61.  3.  0. 11.  0.  8.  5.  0.  1. 17.  0. 60. 36.],[61.  3.  0. 11.  0.  8.  5.  2.  1. 17.  0. 60. 36.]
16,sat,13,1,2,1,1,0.7059,0.0,0.7059,0.0784,0.8235,100.107,102.45,54.466,54.66,157.11,0,0,0.8452,0.7602,-,[72.  6.  8. 14.  0. 10.  5.  3.  1.  2. 19. 16.  9.],[72.  6.  8. 14.  0. 10.  5.  4.  1.  2. 19. 16.  9.]
17,sat,14,1,2,0,0,0.7059,0.0,0.7059,0,0.7059,50.265,52.21,0,0.0,52.21,0,0,0.8452,0.7602,-,[30.  6.  9. 16.  1. 10.  5.  4.  1.  2. 19. 21. 38.],[30.  6.  9. 16.  1. 10.  5.  2.  1.  2. 19. 21. 38.]
18,sat,15,1,2,0,0,0.7843,0.0,0.7843,0,0.7843,20.364,21.39,0,0.0,21.39,0,0,0.8452,0.7602,-,[56.  5.  8. 10.  0.  0.  5.  4.  0.  5. 18. 41. 40.],[56.  5.  8. 10.  0.  0.  5.  0.  0.  5. 18. 41. 40.]
19,unknown,15,1,3,1,0,0.7059,0.0,0.7059,0.0196,0.7647,100.152,101.64,100.231,100.5,202.14,0,0,0.8452,0.7603,-,,
20,unsat,15,2,3,0,0,0.8824,0.0,0.8824,0,0.8824,0.329,0.91,0,0.0,0.91,0,0,0.8452,0.7555,-,,
21,sat,16,2,3,0,0,0.8627,0.0,0.8627,0,0.8627,1.831,2.37,0,0.0,2.37,0,0,0.8452,0.7603,-,[86.  4. 15.  8.  6.  0.  0.  0.  0. 17.  9. 11. 40.],[86.  4. 15.  8.  6.  0.  0.  1.  0. 17.  9. 11. 40.]
22,sat,17,2,3,0,0,0.7843,0.0,0.7843,0,0.7843,18.843,20.3,0,0.0,20.3,0,0,0.8452,0.7602,-,[90.  2.  9. 16.  0. 12.  5.  4.  1.  8. 19. 21. 13.],[90.  2.  9. 16.  0. 12.  5.  0.  1.  8. 19. 21. 13.]
23,sat,18,2,3,0,0,0.7451,0.0,0.7451,0,0.7451,32.681,35.1,0,0.0,35.1,0,0,0.8452,0.7602,-,[30.  0. 10. 10.  0.  8.  2.  0.  0.  9.  9. 51. 10.],[30.  0. 10. 10.  0.  8.  2.  4.  0.  9.  9. 51. 10.]
24,unsat,18,3,3,0,0,0.8431,0.0,0.8431,0,0.8431,7.077,8.05,0,0.0,8.05,0,0,0.8452,0.7555,-,,
